"","result_id","cdm_name","result_type","package_name","package_version","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
"101",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Iron deficiency anemia","-365 to -31","count","numeric","4","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 436659"
"102",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Iron deficiency anemia","-365 to -31","percentage","percentage","1.8","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 436659"
"103",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Allergic reaction to drug","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4166257"
"104",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Allergic reaction to drug","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4166257"
"105",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Abdomen examined - NAD","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4060865"
"106",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Abdomen examined - NAD","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4060865"
"107",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Pain of knee region","-365 to -31","count","numeric","6","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 604801"
"108",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Pain of knee region","-365 to -31","percentage","percentage","2.7","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 604801"
"109",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Delivery normal","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 441641"
"110",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Delivery normal","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 441641"
"111",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Mixed anxiety and depressive disorder","-365 to -31","count","numeric","3","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4338031"
"112",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Mixed anxiety and depressive disorder","-365 to -31","percentage","percentage","1.35","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4338031"
"113",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Amenorrhea","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 443800"
"114",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Amenorrhea","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 443800"
"115",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Palpitations","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 315078"
"116",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Palpitations","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 315078"
"117",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Dental abscess","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4103655"
"118",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Dental abscess","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4103655"
"119",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Depressive disorder","-365 to -31","count","numeric","8","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 440383"
"120",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Depressive disorder","-365 to -31","percentage","percentage","3.6","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 440383"
"121",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Cystitis","-365 to -31","count","numeric","3","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 195588"
"122",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Cystitis","-365 to -31","percentage","percentage","1.35","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 195588"
"123",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Herpes labialis","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4033227"
"124",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Herpes labialis","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4033227"
"125",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Vagina finding","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4088777"
"126",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Vagina finding","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4088777"
"127",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Asthma not limiting activities","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4017026"
"128",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Asthma not limiting activities","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4017026"
"129",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Menorrhagia","-365 to -31","count","numeric","5","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4302555"
"130",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Menorrhagia","-365 to -31","percentage","percentage","2.25","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4302555"
"131",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Blood in urine","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 437038"
"132",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Blood in urine","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 437038"
"133",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","White","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 8527"
"134",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","White","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 8527"
"135",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Bacterial vaginosis","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4303258"
"136",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Bacterial vaginosis","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4303258"
"137",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Chloasma","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4264234"
"138",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Chloasma","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4264234"
"139",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Heartburn","-365 to -31","count","numeric","3","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 23325"
"140",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Heartburn","-365 to -31","percentage","percentage","1.35","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 23325"
"141",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Vaginal discharge","-365 to -31","count","numeric","3","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4155070"
"142",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Vaginal discharge","-365 to -31","percentage","percentage","1.35","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4155070"
"143",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Patient condition unchanged","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4231763"
"144",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Patient condition unchanged","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4231763"
"145",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Viral disease","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 440029"
"146",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Viral disease","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 440029"
"147",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Cervical smear - inadequate specimen","-365 to -31","count","numeric","5","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 439652"
"148",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Cervical smear - inadequate specimen","-365 to -31","percentage","percentage","2.25","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 439652"
"149",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Tenderness","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4082445"
"150",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Tenderness","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4082445"
"151",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Intermenstrual bleeding - regular","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4127415"
"152",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Intermenstrual bleeding - regular","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4127415"
"153",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Pain","-365 to -31","count","numeric","4","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4329041"
"154",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Pain","-365 to -31","percentage","percentage","1.8","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4329041"
"155",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Acne vulgaris","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4227594"
"156",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Acne vulgaris","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4227594"
"157",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Candidiasis","-365 to -31","count","numeric","10","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 433968"
"158",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Candidiasis","-365 to -31","percentage","percentage","4.5","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 433968"
"159",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Backache","-365 to -31","count","numeric","8","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 134736"
"160",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Backache","-365 to -31","percentage","percentage","3.6","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 134736"
"161",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Insomnia","-365 to -31","count","numeric","4","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 436962"
"162",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Insomnia","-365 to -31","percentage","percentage","1.8","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 436962"
"163",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Urinary tract infectious disease","-365 to -31","count","numeric","8","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 81902"
"164",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Urinary tract infectious disease","-365 to -31","percentage","percentage","3.6","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 81902"
"165",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Symptom of skin and integumentary tissue","-365 to -31","count","numeric","3","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4154931"
"166",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Symptom of skin and integumentary tissue","-365 to -31","percentage","percentage","1.35","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4154931"
"167",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Urinary symptoms","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 74174"
"168",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Urinary symptoms","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 74174"
"169",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Finding of pulse rate","-365 to -31","count","numeric","4","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4103199"
"170",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Finding of pulse rate","-365 to -31","percentage","percentage","1.8","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4103199"
"171",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Cervical smear - moderate dyskaryosis","-365 to -31","count","numeric","34","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4152694"
"172",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Cervical smear - moderate dyskaryosis","-365 to -31","percentage","percentage","15.32","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4152694"
"173",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Vomiting","-365 to -31","count","numeric","4","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 441408"
"174",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Vomiting","-365 to -31","percentage","percentage","1.8","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 441408"
"175",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Joint pain","-365 to -31","count","numeric","3","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 77074"
"176",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Joint pain","-365 to -31","percentage","percentage","1.35","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 77074"
"177",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Atopic dermatitis","-365 to -31","count","numeric","3","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 133834"
"178",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Atopic dermatitis","-365 to -31","percentage","percentage","1.35","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 133834"
"179",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Anxiety","-365 to -31","count","numeric","5","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 441542"
"180",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Anxiety","-365 to -31","percentage","percentage","2.25","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 441542"
"181",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Hand pain","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4204199"
"182",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Hand pain","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4204199"
"183",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Cervical smear - severe dyskaryosis","-365 to -31","count","numeric","42","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4151556"
"184",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Cervical smear - severe dyskaryosis","-365 to -31","percentage","percentage","18.92","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4151556"
"185",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Acute tonsillitis","-365 to -31","count","numeric","5","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 24660"
"186",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Acute tonsillitis","-365 to -31","percentage","percentage","2.25","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 24660"
"187",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Indigestion","-365 to -31","count","numeric","6","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 439418"
"188",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Indigestion","-365 to -31","percentage","percentage","2.7","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 439418"
"189",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Uterine cervix visualized","-365 to -31","count","numeric","4","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4194451"
"190",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Uterine cervix visualized","-365 to -31","percentage","percentage","1.8","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4194451"
"191",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Cervical smear result","-365 to -31","count","numeric","8","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 441138"
"192",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Cervical smear result","-365 to -31","percentage","percentage","3.6","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 441138"
"193",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","No matching concept","-365 to -31","count","numeric","55","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 0"
"194",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","No matching concept","-365 to -31","percentage","percentage","24.77","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 0"
"195",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Female genitalia finding","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4095793"
"196",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Female genitalia finding","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 4095793"
"197",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Acute upper respiratory infection","-365 to -31","count","numeric","2","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 257011"
"198",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Acute upper respiratory infection","-365 to -31","percentage","percentage","0.9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 257011"
"199",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Evaluation finding","-365 to -31","count","numeric","3","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 40480457"
"200",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","Evaluation finding","-365 to -31","percentage","percentage","1.35","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 40480457"
"201",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","European","-365 to -31","count","numeric","9","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 38003614"
"202",1,"CPRD GOLD","summarised_large_scale_characteristics","PatientProfiles","0.6.2","cohort_name","hpv_cin23_cohort","overall","overall","European","-365 to -31","percentage","percentage","4.05","table_name &&& type &&& analysis &&& concept","condition_occurrence &&& event &&& standard &&& 38003614"
